Order ID,Product,Category,Sales,Profit,Date,Region,Year,Month,Profit Margin
ORD-1936,Envelope,Office Supplies,21.92,2.23,2025-05-04,East,2025,2025-05,0.102
ORD-1937,Table,Furniture,118.38,11.54,2024-09-30,Central,2024,2024-09,0.097
ORD-1938,Envelope,Office Supplies,35.3,10.18,2023-12-19,Central,2023,2023-12,0.288
ORD-1939,Desk,Furniture,256.3,31.39,2024-04-09,West,2024,2024-04,0.122
ORD-1940,Laptop,Technology,493.38,149.82,2023-02-08,East,2023,2023-02,0.304
ORD-1941,Chair,Furniture,406.49,19.58,2025-08-18,East,2025,2025-08,0.048
ORD-1942,Paper,Office Supplies,38.48,9.48,2023-09-11,East,2023,2023-09,0.246
ORD-1943,Bookcase,Furniture,112.31,12.0,2023-07-05,East,2023,2023-07,0.107
ORD-1944,Stapler,Office Supplies,45.09,0.72,2023-11-25,Central,2023,2023-11,0.016
ORD-1945,Envelope,Office Supplies,61.17,14.95,2023-07-22,East,2023,2023-07,0.244
ORD-1946,Binder,Office Supplies,23.79,5.94,2023-12-18,Central,2023,2023-12,0.25
ORD-1947,Desk,Furniture,99.61,35.08,2025-01-20,South,2025,2025-01,0.352
ORD-1948,Desk,Furniture,280.01,-2.18,2025-02-16,Central,2025,2025-02,-0.008
ORD-1949,Laptop,Technology,115.29,36.87,2023-08-14,South,2023,2023-08,0.32
ORD-1950,Tablet,Technology,265.3,71.05,2023-06-18,East,2023,2023-06,0.268
ORD-1951,Stapler,Office Supplies,26.97,6.94,2024-04-07,South,2024,2024-04,0.257
ORD-1952,Chair,Furniture,365.88,92.75,2025-01-22,South,2025,2025-01,0.253
ORD-1953,Table,Furniture,203.02,24.27,2025-12-06,South,2025,2025-12,0.12
ORD-1954,Tablet,Technology,333.29,54.61,2023-12-12,East,2023,2023-12,0.164
ORD-1955,Pen Set,Office Supplies,13.77,3.54,2024-04-21,East,2024,2024-04,0.257
ORD-1956,Envelope,Office Supplies,49.08,16.66,2025-03-30,Central,2025,2025-03,0.339
ORD-1957,Tablet,Technology,703.56,297.19,2023-10-29,Central,2023,2023-10,0.422
ORD-1958,Monitor,Technology,411.94,125.81,2023-03-02,West,2023,2023-03,0.305
ORD-1959,Paper,Office Supplies,87.28,10.56,2025-02-22,West,2025,2025-02,0.121
ORD-1960,Paper,Office Supplies,45.98,0.56,2025-11-30,East,2025,2025-11,0.012
ORD-1961,Pen Set,Office Supplies,31.21,7.72,2025-10-30,South,2025,2025-10,0.247
ORD-1962,Paper,Office Supplies,49.17,14.07,2025-05-31,East,2025,2025-05,0.286
ORD-1963,Phone,Technology,326.55,33.19,2023-03-15,South,2023,2023-03,0.102
ORD-1964,Monitor,Technology,137.86,49.33,2025-06-01,South,2025,2025-06,0.358
ORD-1965,Sofa,Furniture,218.56,5.85,2025-08-20,South,2025,2025-08,0.027
ORD-1966,Printer,Technology,678.63,231.4,2025-02-12,South,2025,2025-02,0.341
ORD-1967,Laptop,Technology,458.94,26.33,2023-04-03,East,2023,2023-04,0.057
ORD-1968,Paper,Office Supplies,47.56,3.54,2025-02-18,Central,2025,2025-02,0.074
ORD-1969,Laptop,Technology,654.75,155.07,2024-05-22,West,2024,2024-05,0.237
ORD-1970,Paper,Office Supplies,78.79,22.26,2023-08-23,Central,2023,2023-08,0.283
ORD-1971,Phone,Technology,148.89,81.51,2024-06-30,South,2024,2024-06,0.547
ORD-1972,Phone,Technology,409.61,17.15,2024-10-22,South,2024,2024-10,0.042
ORD-1973,Binder,Office Supplies,38.04,10.34,2025-10-14,Central,2025,2025-10,0.272
ORD-1974,Stapler,Office Supplies,27.02,4.37,2025-06-11,Central,2025,2025-06,0.162
ORD-1975,Sofa,Furniture,113.31,18.37,2024-08-11,West,2024,2024-08,0.162
ORD-1976,Sofa,Furniture,83.96,21.39,2023-07-14,East,2023,2023-07,0.255
ORD-1977,Pen Set,Office Supplies,31.91,6.56,2024-03-05,South,2024,2024-03,0.206
ORD-1978,Stapler,Office Supplies,24.66,5.19,2024-10-03,South,2024,2024-10,0.21
ORD-1979,Tablet,Technology,603.18,194.89,2023-02-08,West,2023,2023-02,0.323
ORD-1980,Monitor,Technology,313.27,36.97,2024-07-02,South,2024,2024-07,0.118
ORD-1981,Tablet,Technology,295.14,65.28,2025-12-05,East,2025,2025-12,0.221
ORD-1982,Stapler,Office Supplies,41.46,6.44,2025-04-20,South,2025,2025-04,0.155
ORD-1983,Table,Furniture,119.59,12.06,2024-08-10,Central,2024,2024-08,0.101
ORD-1984,Monitor,Technology,192.45,23.3,2023-11-04,East,2023,2023-11,0.121
ORD-1985,Phone,Technology,275.06,-6.67,2025-05-14,South,2025,2025-05,-0.024
ORD-1986,Chair,Furniture,152.22,5.42,2024-07-22,Central,2024,2024-07,0.036
ORD-1987,Pen Set,Office Supplies,19.76,2.65,2023-04-24,East,2023,2023-04,0.134
ORD-1988,Table,Furniture,138.04,17.29,2023-07-04,Central,2023,2023-07,0.125
ORD-1989,Chair,Furniture,249.0,33.48,2025-12-04,East,2025,2025-12,0.134
ORD-1990,Stapler,Office Supplies,42.0,7.4,2023-07-04,South,2023,2023-07,0.176
ORD-1991,Tablet,Technology,168.75,57.75,2024-04-28,South,2024,2024-04,0.342
ORD-1992,Bookcase,Furniture,267.27,54.0,2025-04-16,South,2025,2025-04,0.202
ORD-1993,Laptop,Technology,1634.23,14.44,2025-05-17,Central,2025,2025-05,0.009
ORD-1994,Bookcase,Furniture,371.57,63.29,2025-01-23,South,2025,2025-01,0.17
ORD-1995,Paper,Office Supplies,22.09,0.83,2024-05-05,East,2024,2024-05,0.038
ORD-1996,Stapler,Office Supplies,11.61,4.64,2025-12-31,East,2025,2025-12,0.4
ORD-1997,Printer,Technology,600.83,78.29,2023-07-04,Central,2023,2023-07,0.13
ORD-1998,Table,Furniture,377.32,55.29,2025-04-12,Central,2025,2025-04,0.147
ORD-1999,Phone,Technology,612.64,235.45,2024-11-12,South,2024,2024-11,0.384
ORD-2000,Bookcase,Furniture,206.5,68.07,2024-12-21,East,2024,2024-12,0.33
ORD-2001,Phone,Technology,327.58,48.23,2023-04-17,East,2023,2023-04,0.147
ORD-2002,Binder,Office Supplies,61.48,22.6,2025-03-31,East,2025,2025-03,0.368
ORD-2003,Desk,Furniture,177.17,37.46,2025-11-23,West,2025,2025-11,0.211
ORD-2004,Sofa,Furniture,74.34,33.17,2024-10-16,South,2024,2024-10,0.446
ORD-2005,Sofa,Furniture,193.71,-13.87,2024-07-31,Central,2024,2024-07,-0.072
ORD-2006,Tablet,Technology,619.8,127.69,2023-02-12,West,2023,2023-02,0.206
ORD-2007,Binder,Office Supplies,19.2,1.36,2025-08-05,East,2025,2025-08,0.071
ORD-2008,Tablet,Technology,190.7,21.78,2024-06-16,South,2024,2024-06,0.114
ORD-2009,Paper,Office Supplies,54.86,10.32,2025-12-12,East,2025,2025-12,0.188
ORD-2010,Pen Set,Office Supplies,44.65,14.56,2024-04-04,East,2024,2024-04,0.326
ORD-2011,Printer,Technology,227.61,44.14,2025-02-21,South,2025,2025-02,0.194
ORD-2012,Monitor,Technology,169.31,19.68,2024-01-05,South,2024,2024-01,0.116
ORD-2013,Monitor,Technology,484.53,47.54,2024-05-23,South,2024,2024-05,0.098
ORD-2014,Table,Furniture,127.09,10.09,2024-10-24,West,2024,2024-10,0.079
ORD-2015,Phone,Technology,162.81,35.09,2023-05-30,Central,2023,2023-05,0.216
ORD-2016,Table,Furniture,219.495,29.5,2023-04-04,Central,2023,2023-04,0.134
ORD-2017,Printer,Technology,476.25,44.89,2023-03-26,West,2023,2023-03,0.094
ORD-2018,Phone,Technology,280.22,18.95,2023-07-03,West,2023,2023-07,0.068
ORD-2019,Bookcase,Furniture,128.08,21.99,2023-09-19,East,2023,2023-09,0.172
ORD-2020,Phone,Technology,629.98,67.52,2024-06-23,Central,2024,2024-06,0.107
ORD-2021,Phone,Technology,476.02,196.45,2024-10-08,West,2024,2024-10,0.413
ORD-2022,Pen Set,Office Supplies,26.13,9.06,2024-01-22,East,2024,2024-01,0.347
ORD-2023,Monitor,Technology,211.29,9.89,2025-06-12,South,2025,2025-06,0.047
ORD-2024,Printer,Technology,583.63,120.14,2025-07-26,South,2025,2025-07,0.206
ORD-2025,Bookcase,Furniture,129.97,23.42,2024-02-22,East,2024,2024-02,0.18
ORD-2026,Stapler,Office Supplies,85.48,14.92,2023-01-09,West,2023,2023-01,0.175
ORD-2027,Desk,Furniture,157.1,32.98,2023-07-13,South,2023,2023-07,0.21
ORD-2028,Paper,Office Supplies,21.38,2.78,2025-02-04,South,2025,2025-02,0.13
ORD-2029,Chair,Furniture,84.0,29.53,2025-07-31,East,2025,2025-07,0.352
ORD-2030,Tablet,Technology,208.43,19.24,2024-11-05,East,2024,2024-11,0.092
ORD-2031,Tablet,Technology,579.82,156.05,2024-03-08,West,2024,2024-03,0.269
ORD-2032,Chair,Furniture,237.25,45.5,2023-07-09,South,2023,2023-07,0.192
ORD-2033,Laptop,Technology,802.36,76.76,2024-03-02,East,2024,2024-03,0.096
ORD-2034,Binder,Office Supplies,18.18,3.47,2024-09-03,East,2024,2024-09,0.191
ORD-2035,Tablet,Technology,412.8,108.73,2025-01-05,West,2025,2025-01,0.263
ORD-2036,Phone,Technology,90.39,25.7,2025-09-02,South,2025,2025-09,0.284
ORD-2037,Printer,Technology,239.01,52.53,2025-06-08,West,2025,2025-06,0.22
ORD-2038,Monitor,Technology,500.9,142.82,2025-10-11,West,2025,2025-10,0.285
ORD-2039,Phone,Technology,133.9,3.55,2025-09-05,East,2025,2025-09,0.027
ORD-2040,Monitor,Technology,73.93,9.83,2024-08-28,South,2024,2024-08,0.133
ORD-2041,Paper,Office Supplies,26.98,1.12,2025-04-25,South,2025,2025-04,0.042
ORD-2042,Printer,Technology,434.2,18.36,2023-06-17,Central,2023,2023-06,0.042
ORD-2043,Monitor,Technology,329.28,78.43,2025-03-15,West,2025,2025-03,0.238
ORD-2044,Tablet,Technology,297.37,-4.66,2025-07-10,South,2025,2025-07,-0.016
ORD-2045,Desk,Furniture,381.78,106.1,2023-06-10,West,2023,2023-06,0.278
ORD-2046,Table,Furniture,99.66,38.84,2023-01-12,Unknown,2023,2023-01,0.39
ORD-2047,Phone,Technology,278.33,69.94,2024-09-12,South,2024,2024-09,0.251
ORD-2048,Pen Set,Office Supplies,22.19,2.37,2023-06-29,Unknown,2023,2023-06,0.107
ORD-2049,Desk,Furniture,110.44,-5.1,2024-03-04,East,2024,2024-03,-0.046
ORD-2050,Envelope,Office Supplies,42.47,4.74,2023-06-26,West,2023,2023-06,0.112
ORD-2051,Chair,Furniture,208.38,-8.77,2023-11-09,West,2023,2023-11,-0.042
ORD-2052,Table,Furniture,66.35,27.77,2024-02-17,West,2024,2024-02,0.419
ORD-2053,Laptop,Technology,376.07,22.17,2025-06-03,East,2025,2025-06,0.059
ORD-2054,Envelope,Office Supplies,68.32,5.36,2023-03-17,Central,2023,2023-03,0.078
ORD-2055,Pen Set,Office Supplies,93.2,25.83,2023-05-05,West,2023,2023-05,0.277
ORD-2056,Bookcase,Furniture,49.13,3.18,2025-08-27,South,2025,2025-08,0.065
ORD-2057,Phone,Technology,478.94,115.31,2023-11-27,East,2023,2023-11,0.241
ORD-2058,Sofa,Furniture,83.99,39.43,2024-11-25,West,2024,2024-11,0.469
ORD-2059,Monitor,Technology,383.28,37.74,2025-03-10,Central,2025,2025-03,0.098
ORD-2060,Stapler,Office Supplies,36.42,5.63,2023-11-28,South,2023,2023-11,0.155
ORD-2061,Pen Set,Office Supplies,48.06,8.27,2023-12-21,West,2023,2023-12,0.172
ORD-2062,Phone,Technology,473.76,61.76,2024-04-25,Central,2024,2024-04,0.13
ORD-2063,Printer,Technology,1106.88,11.1,2023-12-24,West,2023,2023-12,0.01
ORD-2064,Bookcase,Furniture,342.52,106.15,2023-08-22,South,2023,2023-08,0.31
ORD-2065,Printer,Technology,235.89,-18.8,2023-04-06,Central,2023,2023-04,-0.08
ORD-2066,Envelope,Office Supplies,29.16,3.21,2023-04-14,East,2023,2023-04,0.11
ORD-2067,Chair,Furniture,434.84,74.71,2023-03-27,East,2023,2023-03,0.172
ORD-2068,Bookcase,Furniture,108.93,13.71,2024-08-21,West,2024,2024-08,0.126
ORD-2069,Desk,Furniture,320.66,76.36,2024-11-16,Central,2024,2024-11,0.238
ORD-2070,Laptop,Technology,477.31,-21.18,2025-08-28,West,2025,2025-08,-0.044
ORD-2071,Phone,Technology,252.74,55.69,2024-05-17,Central,2024,2024-05,0.22
ORD-2072,Desk,Furniture,720.66,-85.47,2025-04-26,South,2025,2025-04,-0.119
ORD-2073,Stapler,Office Supplies,24.3,4.84,2025-06-25,Unknown,2025,2025-06,0.199
ORD-2074,Chair,Furniture,227.05,31.54,2024-10-06,Central,2024,2024-10,0.139
ORD-2075,Laptop,Technology,389.31,82.53,2023-04-29,West,2023,2023-04,0.212
ORD-2076,Stapler,Office Supplies,21.23,2.33,2025-04-03,South,2025,2025-04,0.11
ORD-2077,Stapler,Office Supplies,39.6,-3.26,2023-01-17,Central,2023,2023-01,-0.082
ORD-2078,Table,Furniture,462.8,106.93,2024-02-25,South,2024,2024-02,0.231
ORD-2079,Printer,Technology,757.87,94.11,2024-02-09,South,2024,2024-02,0.124
ORD-2080,Monitor,Technology,274.19,106.44,2024-03-13,Central,2024,2024-03,0.388
ORD-2081,Binder,Office Supplies,21.81,3.49,2023-02-27,East,2023,2023-02,0.16
ORD-2082,Phone,Technology,196.89,42.94,2023-05-03,East,2023,2023-05,0.218
ORD-2083,Chair,Furniture,169.1,6.09,2025-07-08,East,2025,2025-07,0.036
ORD-2084,Sofa,Furniture,174.64,-0.3,2024-12-18,West,2024,2024-12,-0.002
ORD-2085,Binder,Office Supplies,41.76,9.29,2025-11-30,South,2025,2025-11,0.222
ORD-2086,Bookcase,Furniture,179.7,37.2,2023-07-20,South,2023,2023-07,0.207
ORD-2087,Chair,Furniture,351.31,124.97,2023-09-24,South,2023,2023-09,0.356
ORD-2088,Pen Set,Office Supplies,25.63,2.36,2024-06-24,South,2024,2024-06,0.092
ORD-2089,Pen Set,Office Supplies,89.32,12.88,2023-11-30,South,2023,2023-11,0.144
ORD-2090,Sofa,Furniture,265.76,86.12,2024-03-11,East,2024,2024-03,0.324
ORD-2091,Stapler,Office Supplies,37.82,10.13,2025-04-16,East,2025,2025-04,0.268
ORD-2092,Binder,Office Supplies,31.09,5.39,2025-01-30,East,2025,2025-01,0.173
ORD-2093,Desk,Furniture,483.45,126.06,2025-05-13,West,2025,2025-05,0.261
ORD-2094,Desk,Furniture,43.61,7.36,2023-01-05,South,2023,2023-01,0.169
ORD-2095,Phone,Technology,463.84,156.3,2025-07-15,Central,2025,2025-07,0.337
ORD-2096,Envelope,Office Supplies,18.42,3.03,2023-10-11,West,2023,2023-10,0.164
ORD-2097,Monitor,Technology,516.59,97.54,2023-07-02,Central,2023,2023-07,0.189
ORD-2098,Table,Furniture,168.63,15.59,2023-04-04,Central,2023,2023-04,0.092
ORD-2099,Paper,Office Supplies,42.67,9.95,2023-02-20,West,2023,2023-02,0.233
ORD-2100,Paper,Office Supplies,18.67,4.37,2024-01-30,East,2024,2024-01,0.234
ORD-2101,Envelope,Office Supplies,13.46,1.89,2025-09-01,West,2025,2025-09,0.14
ORD-2102,Binder,Office Supplies,29.0,6.57,2024-07-17,East,2024,2024-07,0.227
ORD-2103,Pen Set,Office Supplies,40.19,3.18,2025-12-28,East,2025,2025-12,0.079
ORD-2104,Bookcase,Furniture,184.13,56.32,2024-01-05,South,2024,2024-01,0.306
ORD-2105,Laptop,Technology,979.48,132.39,2023-07-23,East,2023,2023-07,0.135
ORD-2106,Desk,Furniture,146.73,23.96,2025-04-14,Central,2025,2025-04,0.163
ORD-2107,Chair,Furniture,361.94,68.78,2024-09-02,East,2024,2024-09,0.19
ORD-2108,Printer,Technology,226.29,42.71,2023-09-05,South,2023,2023-09,0.189
ORD-2109,Table,Furniture,158.73,15.68,2023-08-24,South,2023,2023-08,0.099
ORD-2110,Table,Furniture,426.13,-11.82,2025-04-14,East,2025,2025-04,-0.028
ORD-2111,Envelope,Office Supplies,76.56,-2.15,2024-05-19,East,2024,2024-05,-0.028
ORD-2112,Pen Set,Office Supplies,42.2,9.99,2023-06-21,South,2023,2023-06,0.237
ORD-2113,Bookcase,Furniture,178.06,18.58,2024-05-17,West,2024,2024-05,0.104
ORD-2114,Laptop,Technology,361.72,83.87,2025-08-09,East,2025,2025-08,0.232
ORD-2115,Chair,Furniture,303.76,77.85,2025-09-14,East,2025,2025-09,0.256
ORD-2116,Monitor,Technology,220.77,36.81,2023-04-04,Central,2023,2023-04,0.167
ORD-2117,Table,Furniture,104.55,27.32,2023-10-14,East,2023,2023-10,0.261
ORD-2118,Sofa,Furniture,116.62,-19.69,2024-12-02,Central,2024,2024-12,-0.169
ORD-2119,Monitor,Technology,255.62,66.66,2024-11-30,Central,2024,2024-11,0.261
ORD-2120,Binder,Office Supplies,34.95,3.89,2025-09-02,Unknown,2025,2025-09,0.111
ORD-2121,Pen Set,Office Supplies,41.57,6.62,2023-06-16,South,2023,2023-06,0.159
ORD-2122,Table,Furniture,192.14,7.97,2024-12-23,East,2024,2024-12,0.041
ORD-2123,Monitor,Technology,64.76,23.84,2023-09-13,East,2023,2023-09,0.368
ORD-2124,Chair,Furniture,108.14,2.37,2025-01-02,Central,2025,2025-01,0.022
ORD-2125,Binder,Office Supplies,53.24,7.59,2025-10-08,West,2025,2025-10,0.143
ORD-2126,Envelope,Office Supplies,48.77,0.19,2023-01-15,West,2023,2023-01,0.004
ORD-2127,Tablet,Technology,229.91,55.63,2023-12-16,South,2023,2023-12,0.242
ORD-2128,Envelope,Office Supplies,58.97,2.8,2023-05-14,West,2023,2023-05,0.047
ORD-2129,Binder,Office Supplies,29.13,10.14,2024-01-28,Central,2024,2024-01,0.348
ORD-2130,Envelope,Office Supplies,34.95,5.39,2025-07-18,Central,2025,2025-07,0.154
ORD-2131,Paper,Office Supplies,89.8,13.14,2025-06-04,Central,2025,2025-06,0.146
ORD-2132,Pen Set,Office Supplies,13.69,-0.06,2025-01-10,South,2025,2025-01,-0.004
ORD-2133,Bookcase,Furniture,38.39,12.18,2025-12-26,Unknown,2025,2025-12,0.317
ORD-2134,Sofa,Furniture,254.04,51.37,2024-04-07,East,2024,2024-04,0.202
ORD-2135,Desk,Furniture,294.81,105.06,2024-11-05,West,2024,2024-11,0.356
ORD-2136,Phone,Technology,425.58,27.97,2024-11-15,East,2024,2024-11,0.066
ORD-2137,Laptop,Technology,197.31,49.4,2025-11-30,Central,2025,2025-11,0.25
ORD-2138,Pen Set,Office Supplies,28.09,8.09,2025-07-03,East,2025,2025-07,0.288
ORD-2139,Table,Furniture,299.96,86.45,2023-05-14,Central,2023,2023-05,0.288
ORD-2140,Bookcase,Furniture,626.85,168.17,2023-05-15,South,2023,2023-05,0.268
ORD-2141,Phone,Technology,1047.5,303.94,2025-04-21,East,2025,2025-04,0.29
ORD-2142,Table,Furniture,117.57,6.35,2025-08-08,South,2025,2025-08,0.054
ORD-2143,Laptop,Technology,579.66,48.12,2025-11-25,South,2025,2025-11,0.083
ORD-2144,Paper,Office Supplies,51.42,11.01,2023-09-16,West,2023,2023-09,0.214
ORD-2145,Envelope,Office Supplies,20.33,2.96,2024-01-16,South,2024,2024-01,0.146
ORD-2146,Tablet,Technology,246.65,-15.56,2025-11-16,South,2025,2025-11,-0.063
ORD-2147,Binder,Office Supplies,31.58,4.47,2025-08-19,West,2025,2025-08,0.142
ORD-2148,Sofa,Furniture,88.9,36.39,2023-04-28,West,2023,2023-04,0.409
ORD-2149,Table,Furniture,142.08,10.74,2024-02-05,Central,2024,2024-02,0.076
ORD-2150,Bookcase,Furniture,249.59,73.02,2025-09-01,West,2025,2025-09,0.293
ORD-2151,Tablet,Technology,180.92,32.58,2024-09-05,Central,2024,2024-09,0.18
ORD-2152,Table,Furniture,48.41,14.86,2023-01-08,West,2023,2023-01,0.307
ORD-2153,Desk,Furniture,89.17,13.06,2024-11-09,South,2024,2024-11,0.146
ORD-2154,Bookcase,Furniture,257.52,-11.06,2023-06-01,East,2023,2023-06,-0.043
ORD-2155,Monitor,Technology,372.9,73.94,2023-03-31,Central,2023,2023-03,0.198
ORD-2156,Bookcase,Furniture,283.47,56.06,2024-11-26,West,2024,2024-11,0.198
ORD-2157,Bookcase,Furniture,342.4,14.89,2023-02-12,East,2023,2023-02,0.043
ORD-2158,Bookcase,Furniture,182.22,33.81,2024-09-16,West,2024,2024-09,0.186
ORD-2159,Sofa,Furniture,468.56,14.3,2023-05-14,South,2023,2023-05,0.031
ORD-2160,Desk,Furniture,106.31,14.31,2025-02-05,South,2025,2025-02,0.135
ORD-2161,Sofa,Furniture,118.16,25.34,2024-08-25,West,2024,2024-08,0.214
ORD-2162,Monitor,Technology,626.63,167.02,2024-03-04,South,2024,2024-03,0.267
ORD-2163,Paper,Office Supplies,17.35,1.55,2025-11-07,West,2025,2025-11,0.089
ORD-2164,Phone,Technology,745.96,146.29,2024-01-02,South,2024,2024-01,0.196
ORD-2165,Pen Set,Office Supplies,48.73,24.95,2024-07-03,South,2024,2024-07,0.512
ORD-2166,Paper,Office Supplies,12.19,3.48,2024-03-25,West,2024,2024-03,0.285
ORD-2167,Bookcase,Furniture,64.97,7.05,2025-02-11,South,2025,2025-02,0.109
ORD-2168,Paper,Office Supplies,24.71,3.59,2023-06-22,West,2023,2023-06,0.145
ORD-2169,Table,Furniture,213.29,45.42,2025-05-22,Central,2025,2025-05,0.213
ORD-2170,Printer,Technology,793.7,175.06,2025-02-22,Central,2025,2025-02,0.221
ORD-2171,Bookcase,Furniture,112.28,-1.79,2024-08-26,East,2024,2024-08,-0.016
ORD-2172,Monitor,Technology,125.42,39.69,2023-08-31,East,2023,2023-08,0.316
ORD-2173,Bookcase,Furniture,102.63,22.5,2024-09-11,Central,2024,2024-09,0.219
ORD-2174,Sofa,Furniture,219.495,138.7,2024-06-18,West,2024,2024-06,0.632
ORD-2175,Phone,Technology,343.3,106.42,2025-08-24,East,2025,2025-08,0.31
ORD-2176,Monitor,Technology,121.82,28.5,2024-03-05,West,2024,2024-03,0.234
ORD-2177,Phone,Technology,238.2,-6.81,2023-06-25,Central,2023,2023-06,-0.029
ORD-2178,Pen Set,Office Supplies,28.63,6.58,2025-06-17,West,2025,2025-06,0.23
ORD-2179,Binder,Office Supplies,124.28,12.79,2023-01-20,Central,2023,2023-01,0.103
ORD-2180,Table,Furniture,251.61,17.99,2025-04-06,South,2025,2025-04,0.071
ORD-2181,Paper,Office Supplies,50.01,1.38,2023-10-12,East,2023,2023-10,0.028
ORD-2182,Envelope,Office Supplies,34.95,3.82,2025-02-19,South,2025,2025-02,0.109
ORD-2183,Table,Furniture,110.28,5.57,2024-11-04,East,2024,2024-11,0.051
ORD-2184,Desk,Furniture,594.62,147.99,2023-12-30,East,2023,2023-12,0.249
ORD-2185,Desk,Furniture,145.28,63.88,2025-03-01,East,2025,2025-03,0.44
ORD-2186,Table,Furniture,310.46,122.81,2025-01-24,East,2025,2025-01,0.396
ORD-2187,Phone,Technology,255.75,41.26,2023-08-15,West,2023,2023-08,0.161
ORD-2188,Monitor,Technology,142.35,46.63,2024-02-26,West,2024,2024-02,0.328
ORD-2189,Sofa,Furniture,543.55,60.07,2024-02-20,Central,2024,2024-02,0.111
ORD-2190,Desk,Furniture,348.22,56.96,2023-05-12,South,2023,2023-05,0.164
ORD-2191,Tablet,Technology,402.86,25.2,2025-07-31,South,2025,2025-07,0.063
ORD-2192,Pen Set,Office Supplies,25.17,4.03,2024-09-01,Central,2024,2024-09,0.16
ORD-2193,Monitor,Technology,113.46,20.72,2025-06-03,West,2025,2025-06,0.183
ORD-2194,Paper,Office Supplies,18.66,-0.42,2023-03-31,South,2023,2023-03,-0.023
ORD-2195,Envelope,Office Supplies,31.09,9.18,2023-05-17,Central,2023,2023-05,0.295
ORD-2196,Phone,Technology,191.73,79.45,2025-01-25,East,2025,2025-01,0.414
ORD-2197,Phone,Technology,389.89,94.08,2023-12-04,South,2023,2023-12,0.241
ORD-2198,Table,Furniture,206.08,7.54,2024-12-04,South,2024,2024-12,0.037
ORD-2199,Bookcase,Furniture,42.1,15.11,2023-10-07,East,2023,2023-10,0.359
ORD-2200,Chair,Furniture,176.36,11.33,2025-06-15,West,2025,2025-06,0.064
ORD-2201,Chair,Furniture,110.01,28.73,2023-12-29,East,2023,2023-12,0.261
ORD-2202,Chair,Furniture,799.42,258.11,2023-11-11,Central,2023,2023-11,0.323
ORD-2203,Envelope,Office Supplies,13.58,3.94,2025-06-24,West,2025,2025-06,0.29
ORD-2204,Paper,Office Supplies,22.29,4.22,2024-09-23,South,2024,2024-09,0.189
ORD-2205,Monitor,Technology,293.32,81.09,2025-02-06,West,2025,2025-02,0.276
ORD-2206,Chair,Furniture,206.62,35.32,2024-01-29,Central,2024,2024-01,0.171
ORD-2207,Desk,Furniture,118.57,23.8,2023-04-01,West,2023,2023-04,0.201
ORD-2208,Binder,Office Supplies,46.12,16.54,2025-03-20,West,2025,2025-03,0.359
ORD-2209,Printer,Technology,331.63,26.61,2023-01-31,West,2023,2023-01,0.08
ORD-2210,Monitor,Technology,487.0,120.96,2024-07-24,East,2024,2024-07,0.248
ORD-2211,Table,Furniture,322.31,26.55,2025-10-20,Central,2025,2025-10,0.082
ORD-2212,Binder,Office Supplies,44.43,-5.5,2023-07-14,Central,2023,2023-07,-0.124
ORD-2213,Binder,Office Supplies,38.79,9.18,2023-12-26,Central,2023,2023-12,0.237
ORD-2214,Pen Set,Office Supplies,34.95,3.17,2024-11-17,East,2024,2024-11,0.091
ORD-2215,Binder,Office Supplies,17.64,6.41,2024-04-21,East,2024,2024-04,0.363
ORD-2216,Table,Furniture,385.59,79.02,2023-06-12,West,2023,2023-06,0.205
ORD-2217,Table,Furniture,174.48,1.06,2023-03-19,West,2023,2023-03,0.006
ORD-2218,Printer,Technology,465.82,107.22,2024-07-23,West,2024,2024-07,0.23
ORD-2219,Printer,Technology,733.45,82.79,2024-04-14,East,2024,2024-04,0.113
ORD-2220,Paper,Office Supplies,44.63,13.93,2024-03-31,West,2024,2024-03,0.312
ORD-2221,Laptop,Technology,1028.33,19.24,2025-10-03,East,2025,2025-10,0.019
ORD-2222,Desk,Furniture,310.98,7.9,2023-07-07,West,2023,2023-07,0.025
ORD-2223,Desk,Furniture,269.23,93.7,2025-05-22,East,2025,2025-05,0.348
ORD-2224,Table,Furniture,321.18,84.61,2024-05-24,West,2024,2024-05,0.263
